id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,description,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
145774077,2b744551-b8b8-4f4a-ad75-09791a1383e8,2022-12-29 13:16:12+03:00,2022-12-29,2022-12-29 10:16:12 UTC,Nairobi,Animal track ,"Aberdare National Park, Kieni, Nyeri, KE",-0.33635,36.6514366667,20,,,,20,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
145977627,09ea2a47-8529-4ca0-8559-283ec80d760e,2022/10/11 5:52 PM,2022-10-11,2022-10-11 14:52:00 UTC,Nairobi,,"Mara, Kenya",-1.5823571,35.2306053,,,,,,,open,false,,,ضبع رقطاء,Crocuta crocuta,Spotted Hyena,Mammalia,41886
145978394,cf14db07-246a-4a7b-a57c-e020182ee925,2022/10/12 11:07 AM,2022-10-12,2022-10-12 08:07:00 UTC,Nairobi,,"Mara, Kenya",-1.5187802997,35.0568792997,,,,,,,open,false,,,Iena Maculata,Crocuta crocuta,Spotted Hyena,Mammalia,41886
146028651,7bfd1193-5014-4f0c-886f-042bc0d08590,2023-01-06 18:23:24+03:00,2023-01-06,2023-01-06 15:23:24 UTC,Nairobi,"","Laikipia North, Laikipia, Laikipia, KE",0.3561942899,36.8863654594,24,,,,24,,,false,,,Eastern Aardwolf,Proteles septentrionalis,Eastern Aardwolf,Mammalia,1431008
146048297,9ac39789-3abb-4556-9fea-420aea50aa61,2014/06/10 10:10 PM,2014-06-10,2014-06-10 19:10:00 UTC,Nairobi,,"Laikipia North, KE-LK, KE",0.2371145408,36.8408492244,1696,,,,31451,obscured,open,true,,,Tüpfelhyäne,Crocuta crocuta,Spotted Hyena,Mammalia,41886
146422480,ab0a30cf-997b-4a4a-a082-c521100d7e5f,2023/01/09 8:35 AM,2023-01-09,2023-01-09 05:35:00 UTC,Nairobi,,"Laikipia North, KE-LK, KE",0.2655052214,36.9798270538,,,,,31451,obscured,obscured,true,,,Hyaena hyaena dubbah,Hyaena hyaena dubbah,East African Striped Hyaena,Mammalia,1401285
146548141,2e9abb0c-8efe-464a-a49b-03f4cea3ed15,2022/10/04 2:24 AM,2022-10-04,2022-10-03 23:24:00 UTC,Nairobi,,"Loitokitok, Kenya",-2.639487437,37.2464050256,122,,,,122,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
146978464,9cc6232c-4135-41e7-8d0b-37d81e3ecf4a,2005/09/30 ,2005-09-30,,Nairobi,,"Mara, Kenya",-1.4328450363,35.07797124,380,,,,380,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
147109863,bb39a317-7213-46b3-9f9c-1af2c150783d,2023-01-21 10:17:58,2023-01-21,2023-01-21 07:17:58 UTC,Nairobi,,"F8JP+QJV, Sekenani, Kenya",-1.5179584,35.3372774,48,,,,48,,,false,gps,gps,Hyaenas,Hyaenidae,Hyaenas,Mammalia,41884
147186345,3e3c61ab-d752-44ea-92ce-bccc2ede1645,2021/09/11 5:10 PM,2021-09-11,2021-09-11 14:10:00 UTC,Nairobi,"","massai mara, Kenya",-1.493712,35.144648,203951,,,,203951,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
147196818,11cef3ce-6537-4485-bad8-a6a6b7bb6f66,2018-02-21 06:21:23+02:00,2018-02-21,2018-02-21 04:21:23 UTC,Nairobi,"","Masai Maran kansallinen suojelualue, Kilgoris, Narok, KE",-1.4025383333,35.0262861667,8,,,,8,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
147270072,3e12a946-a68c-4954-be9a-c0a7b15b9ba9,1980/07/17 12:08 PM,1980-07-17,1980-07-17 09:08:00 UTC,Nairobi,,"Tana River County, Kenya",-1.6518468,39.6518165,220005,,,,220005,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
147743807,a518321b-ca91-45c1-8a57-e1730434b21b,1983-02-05,1983-02-05,,Nairobi,"","Masai Mara National Reserve, Kenya",-1.4937121,35.144648,212,,,,212,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
147787351,2bbca6da-a46e-4885-ad8c-7f722f2c958c,2012/10/28 6:53 AM,2012-10-28,2012-10-28 03:53:00 UTC,Nairobi,,"C103, Ol Tukai, Kenya",-2.6675148055,37.2835327884,20000,,,,20000,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
148083429,c4ea945f-bb80-41f3-bf51-1b643a1b7dbe,2019-08-15 20:30:25,2019-08-15,2019-08-15 17:30:25 UTC,Nairobi,,Masai Mara National Reserve,-1.4937122263,35.1446481049,212,,,,212,,open,false,gps,gps,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
148241933,ac00411c-7cbe-4d39-a402-b9f298a1dbec,2010/08/05 06:51:44Z,2010-08-05,2010-08-05 06:51:44 UTC,Nairobi,,"Mara, Kenya",-1.4961842145,35.1264679867,8511,,,,8511,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
148684529,b2bb3f14-f26e-4476-bba5-eb3ed860d88d,Mon Feb 13 2023 07:10:48 GMT +0300 (GMT),2023-02-13,2023-02-13 04:10:48 UTC,Nairobi,,"Masai Mara, Narok West, KE-NR, KE",-1.5123252869,35.0879669189,5,,,,5,,open,false,,,Hyène tachetée,Crocuta crocuta,Spotted Hyena,Mammalia,41886
148685606,f6ba5f79-a59f-4cfa-9419-5acb18f5ba7b,2023-01-22 09:16:00+03:00,2023-01-22,2023-01-22 06:16:00 UTC,Nairobi,"","Réserve nationale du Masai Mara, Narok, Narok, KE",-1.4540703884,35.0916751676,23283,,,,23283,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
148960721,c867b812-862b-460d-ac66-4420ebfcecbc,2023-01-05 08:38:10,2023-01-05,2023-01-05 05:38:10 UTC,Nairobi,One lonely hyena at a small river in the masai mara.,"Ololmogi, Kenia",-1.3794545493,34.9273429066,2186,,,,2186,,open,false,gps,gps,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
149037588,0a62bf6e-9660-4204-a20c-0094bfbc45aa,2023-02-18 08:13:14+03:00,2023-02-18,2023-02-18 05:13:14 UTC,Nairobi,"","Lake Nakuru National Park, Nakuru, Nakuru, KE",-0.4135366667,36.1140471667,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
149037598,3349488e-2f6f-496f-8932-95a0071dc021,2023-02-16 16:13:44+03:00,2023-02-16,2023-02-16 13:13:44 UTC,Nairobi,"","Aberdare National Park, Kieni, Nyeri, KE",-0.348095652,36.813089173,327,,,,327,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
149051616,d3516518-15ce-423a-afff-7db2ee7afe85,2018-02-20 16:32:36+02:00,2018-02-20,2018-02-20 14:32:36 UTC,Nairobi,"","Masai Maran kansallinen suojelualue, Kilgoris, Narok, KE",-1.374445,34.988055,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
149223440,573abfee-c568-4e81-bab4-5b58c80daf08,2019/09/27 8:11 AM,2019-09-27,2019-09-27 05:11:00 UTC,Nairobi,,"Masai Mara National Reserve, Kenya",-1.4937121,35.144648,7165,,,,7165,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
149227676,9e01f729-6c25-4d50-8f6e-354ba3832885,2019/09/29 1:29 PM,2019-09-29,2019-09-29 10:29:00 UTC,Nairobi,,"Nakuru, Kenya",-0.3030988,36.080026,16761,,,,16761,,open,false,,,Hyène tachetée,Crocuta crocuta,Spotted Hyena,Mammalia,41886
149535753,bf7f94cb-a342-4ea4-9554-ae49195b45ae,2008/09/17 11:48 PM,2008-09-17,2008-09-17 20:48:00 UTC,Nairobi,,"Baruti East, Nakuru, Kenya",-0.3655824743,36.0903256826,10493,,,,10493,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
149563257,a0bbbe3f-ee2b-400e-9743-7b764e5619fc,2023-02-24 16:35:16+01:00,2023-02-24,2023-02-24 15:35:16 UTC,Nairobi,"","Laikipia North, Laikipia, Laikipia, KE",0.0584089448,36.9284260541,3880,,,,3880,,open,false,,,Hiena manchada,Crocuta crocuta,Spotted Hyena,Mammalia,41886
149623791,44120db9-bb63-4f1f-b367-6ec95164040f,2023/01/31 8:08 PM,2023-01-31,2023-01-31 17:08:00 UTC,Nairobi,,"Mweiga, off Nyeri-Nyahururu Rd, Nyeri, Kenya",-0.348785,36.8122253,212,,,,212,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
150006831,88f2d6bd-dde5-4649-83b7-02194ed3dbed,2023/02/20 2:08 PM,2023-02-20,2023-02-20 11:08:00 UTC,Nairobi,,"Marura Rd, Nanyuki, Kenya",0.0255375,36.9571509,212,,,,212,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
150091402,e4b4d48b-8ce8-466a-8fe4-d01bc34d0cc7,2023/02/21 8:22 PM,2023-02-21,2023-02-21 17:22:00 UTC,Nairobi,,"Isiolo North, KE-IS, KE",0.4581318948,37.6209559254,8,,,,31451,,obscured,true,,,East African striped Hyena,Hyaena hyaena dubbah,East African Striped Hyaena,Mammalia,1401285
150248968,493e1fa8-32ed-4508-9b7b-bc84dc4efbdb,2011/10/22 6:14 AM,2011-10-22,2011-10-22 03:14:00 UTC,Nairobi,,"Masai Mara, Narok West, Narok, Kenya",-1.4,35.13333333,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
150567239,00429382-d2bc-4697-92b1-28bd1271fc34,Wed Mar 08 2023 10:15:28 GMT +0300 (GMT),2023-03-08,2023-03-08 07:15:28 UTC,Nairobi,,Kilgoris,-1.4734997749,34.9403686523,6891,,,,6891,,open,false,,,Tüpfelhyäne,Crocuta crocuta,Spotted Hyena,Mammalia,41886
150689066,94504c2d-61b9-4bcf-aa99-a2cfd306ee05,2018-02-20 06:04:44+02:00,2018-02-20,2018-02-20 04:04:44 UTC,Nairobi,"","Masai Maran kansallinen suojelualue, Kilgoris, Narok, KE",-1.375275,34.9877283333,8,,,,8,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
150793072,aa6d672c-a807-4644-9c5a-2fc7f5b848c2,2023/01/23 6:23 AM,2023-01-23,2023-01-23 03:23:00 UTC,Nairobi,,"Masai Mara National Reserve, Kenya",-1.2482106,35.0119668,617,,,,617,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
150796833,8b675f70-8213-43f9-8b29-06aaf4801f8a,2023/01/23 10:06 PM,2023-01-23,2023-01-23 19:06:00 UTC,Nairobi,,"Masai Mara National Reserve, Kenya",-1.2482106,35.0119668,617,,,,617,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
150906181,b1f93885-ee42-46b8-bce6-5a6322cac9d5,2023/02/11 06:56,2023-02-11,2023-02-11 03:56:00 UTC,Nairobi,"","Loitokitok, Kenya",-2.7009283743,37.2655502991,8,,,,8,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
150908562,c19e7198-9298-4a00-a5bc-850b7970771a,2023/02/11 08:08,2023-02-11,2023-02-11 05:08:00 UTC,Nairobi,"","Loitokitok, Kenya",-2.6812656823,37.3108769498,3006,,,,3006,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151117255,357d573c-3373-4cc5-ab6b-e5b82e630ef3,2023/02/10 2:27 PM,2023-02-10,2023-02-10 11:27:00 UTC,Nairobi,,"Unnamed Road, Nakuru, Kenya",-0.3775394931,36.1196863251,2024,,,,2024,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151144667,a48ec3ff-3304-42d6-b4e9-c55e31b2cef2,2023/02/10 6:37 PM,2023-02-10,2023-02-10 15:37:00 UTC,Nairobi,,"Lake Nakuru -- Rhino Point, Kenya",-0.4114013006,36.1153175267,1054,,,,1054,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151306823,ffb3edc5-6438-4c4b-8ff2-2d8922b7275d,2023/02/12 6:34 AM,2023-02-12,2023-02-12 03:34:00 UTC,Nairobi,,"Nakuru Muni., Kenya",-0.4168299498,36.1136223706,1054,,,,1054,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151306941,924c9192-c631-42a7-8892-8045a865c364,2023/02/13 18:12,2023-02-13,2023-02-13 15:12:00 UTC,Nairobi,"","Masai Mara National Reserve, Kenya",-1.2482106,35.0119668,617,,,,617,,open,false,,,Iena Maculata,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151307101,3ee5f97f-8da3-4854-aff3-5b6e0a049911,2023/02/13 18:15,2023-02-13,2023-02-13 15:15:00 UTC,Nairobi,"","Masai Mara National Reserve, Kenya",-1.2482106,35.0119668,617,,,,617,,open,false,,,Iena Maculata,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151315603,52d504fa-6548-4b04-bf18-95340c666771,2023/02/14 09:49,2023-02-14,2023-02-14 06:49:00 UTC,Nairobi,"","Masai Mara National Reserve, Kenya",-1.2482106,35.0119668,617,,,,617,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151676709,b3a65621-9725-4668-9965-732f512b3f4b,2017/05/11 6:03 PM,2017-05-11,2017-05-11 15:03:00 UTC,Nairobi,"","Lolgorian, Kenya",-1.4002742634,34.9533462173,12000,,,,12000,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151676731,866c38aa-0a48-4340-b5b9-aaad6a3d1dcc,2017/05/12 5:35 PM,2017-05-12,2017-05-12 14:35:00 UTC,Nairobi,"","Lolgorian, Kenya",-1.4002742634,34.9533462173,12000,,,,12000,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151676760,4011c45f-8a94-4522-8ad0-c728716a861e,2017/05/14 6:48 AM,2017-05-14,2017-05-14 03:48:00 UTC,Nairobi,"","Lolgorian, Kenya",-1.4002742634,34.9533462173,12000,,,,12000,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
151678972,6c94ef82-ced2-4908-9633-d226da67295e,2023/03/03 12:06 AM,2023-03-03,2023-03-02 21:06:00 UTC,Nairobi,,"6CGR+58 Isiolo, Meru, Kenya",0.2253854,37.4408517,14635,,,,14635,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
152104012,76ef491d-5f08-405b-b42d-b901a7b3eb19,2019/11/28 11:46 PM,2019-11-28,2019-11-28 20:46:00 UTC,Nairobi,,"Lolgorian, Kenya",-1.5455753837,35.0182657034,31,,,,31,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
152563522,4a9ce84f-2786-4b0f-9c0f-52386c292c67,2023/02/11 9:41 PM,2023-02-11,2023-02-11 18:41:00 UTC,Nairobi,"","Kilaguni Serena Safari Lodge, Tsavo West National Park, Kenya",-2.907189,38.0604923,239,,,,239,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
152634485,401cd428-fada-44e5-92a5-1cca310118a4,2023/03/19 5:49 PM,2023-03-19,2023-03-19 14:49:00 UTC,Nairobi,,"Tsavo East, Voi, KE-TT, KE",-3.3768341264,38.8373216927,24385,,,,31425,,obscured,true,,,East African striped Hyena,Hyaena hyaena dubbah,East African Striped Hyaena,Mammalia,1401285
152868116,ff6b1043-36fd-414a-a371-6c5f634b6202,2010/07/07 11:00 PM,2010-07-07,2010-07-07 20:00:00 UTC,Nairobi,,"Marura Rd, Nanyuki, Kenya",0.0255375,36.9571509,5333,,,,5333,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
152957790,d889e382-173a-409a-966d-a30fd2cb19a1,2023/02/24 12:26 PM,2023-02-24,2023-02-24 09:26:00 UTC,Nairobi,"","Mara, Kenya",-1.411634,35.117635,17344,,,,17344,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
153162347,e2395ad7-2b9e-4cec-990f-929a6bf56ec9,2023/02/08 13:10,2023-02-08,2023-02-08 10:10:00 UTC,Nairobi,,"Lolgorian, Kenya",-1.4239561772,34.9427032536,8000,,,,8000,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
153164140,6a00122c-56f0-42c9-8681-0ca43da42689,2023/02/09 13:29,2023-02-09,2023-02-09 10:29:00 UTC,Nairobi,,"Lolgorian, Kenya",-1.4239561772,34.9427032536,8000,,,,8000,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
153173639,0c8455ed-f639-4f2e-8176-30bed1205923,2023/02/11 15:12,2023-02-11,2023-02-11 12:12:00 UTC,Nairobi,,"Lolgorian, Kenya",-1.4239561772,34.9427032536,8000,,,,8000,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
153173653,f366b863-3faa-4f01-8046-d34288b5533f,2023/02/11 15:12,2023-02-11,2023-02-11 12:12:00 UTC,Nairobi,,"Lolgorian, Kenya",-1.4239561772,34.9427032536,8000,,,,8000,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
153173685,82670d78-e0ac-401e-bc4f-78c1141bd571,2023/02/11 15:12,2023-02-11,2023-02-11 12:12:00 UTC,Nairobi,,"Lolgorian, Kenya",-1.4239561772,34.9427032536,8000,,,,8000,,open,false,,,hyena skvrnitá,Crocuta crocuta,Spotted Hyena,Mammalia,41886
153473514,461aaa29-6e9b-4cc8-a713-ea0e4a884fde,2023-04-04 07:28:44+03:00,2023-04-04,2023-04-04 04:28:44 UTC,Nairobi,"","Laikipia North, Laikipia, Laikipia, KE",0.3086216667,36.9076283333,4,,,,4,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
153546060,a82d9c7d-20ec-40cb-96a0-2cc93fe0163d,2023-04-02 08:44:18+03:00,2023-04-02,2023-04-02 05:44:18 UTC,Nairobi,"","Maasai Mara National Reserve, Narok, Narok, KE",-1.3622666667,35.168025,6,,,,6,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
154401029,a6e43d49-0f6b-4db6-9958-87e123650117,2023/04/11 9:05 AM,2023-04-11,2023-04-11 06:05:00 UTC,Nairobi,"","Tsavo East NP, Kenya",-3.3654572656,38.716408248,6820,,,,6820,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
154740037,9792e56b-628a-461f-b7a3-271f7148e494,2022/06/27 5:49 AM,2022-06-27,2022-06-27 02:49:00 UTC,Nairobi,,"Mara, Kenya",-1.2519811676,35.1552959872,1526,,,,1526,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
154888255,cc0f076b-0052-4765-93df-9a4441972b8f,2023/04/01 10:17 PM,2023-04-01,2023-04-01 19:17:00 UTC,Nairobi,"","Mara, Kenya",-1.4684879761,35.183417656,122,,,,122,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
154889334,9856c5ca-6399-406a-be18-54b24de46505,2023/04/03 1:12 AM,2023-04-03,2023-04-02 22:12:00 UTC,Nairobi,"","Mara, Kenya",-1.4682819474,35.2057794458,244,,,,244,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
154991455,dea772e9-5b4c-4475-8c5e-eff0572ed15d,2023/04/02 8:16 AM,2023-04-02,2023-04-02 05:16:00 UTC,Nairobi,,Masai Mara,-1.5159242003,35.1987343781,6578,,,,6578,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
155350375,bf4cfd44-2ea2-483b-b2a4-460873a736ca,2023/04/03 11:10 AM,2023-04-03,2023-04-03 08:10:00 UTC,Nairobi,,Masai Mara,-1.5159242003,35.1987343781,6578,,,,6578,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
155350661,42dc8989-39e9-43cf-bc71-f4c89c7afa81,2023/04/03 11:10 AM,2023-04-03,2023-04-03 08:10:00 UTC,Nairobi,,Masai Mara,-1.5159242003,35.1987343781,6578,,,,6578,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
155773283,fa412c33-5e27-4db7-94da-98c4af444b3b,2023/02/26 1:49 PM,2023-02-26,2023-02-26 10:49:00 UTC,Nairobi,"","Kirindoni, Kenya",-1.1719834957,35.0701182967,3224,,,,3224,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
155773284,667fb408-e503-4ac2-843d-c708889f413e,2023/02/26 1:05 PM,2023-02-26,2023-02-26 10:05:00 UTC,Nairobi,"","Kirindoni, Kenya",-1.1719834957,35.0701182967,3224,,,,3224,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
156212983,d5ad948c-6c68-4b6c-849b-62729562be5b,2023/04/21 1:43 PM,2023-04-21,2023-04-21 10:43:00 UTC,Nairobi,"","Nakuru, Kenya",-0.3139671,36.1161797,4509,,,,4509,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
156875215,5cb1e38c-1644-41fa-bd22-644af787781c,2022-08-22 16:36:42+03:00,2022-08-22,2022-08-22 13:36:42 UTC,Nairobi,"","Amboseli-Nationalpark, Kajiado, Kajiado, KE",-2.6934883333,37.2709,25697,,,,25697,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
156878495,e97c1b4a-1e1e-4843-bada-a7fcb4a0dcfe,2010/08/02 6:26 PM,2010-08-02,2010-08-02 15:26:00 UTC,Nairobi,,"Narok County, Kenya",-1.5294931,35.1708741,212,,,,212,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
156929190,1c7814ef-3a8d-4857-ba92-003519d4374c,2023-04-27 16:50:11+03:00,2023-04-27,2023-04-27 13:50:11 UTC,Nairobi,Hand for scale,"Lari, Kiambu, KE",-0.9325116667,36.59172,5,,,,5,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
158050997,ecb43c38-23bd-4feb-9227-65aa052a8ded,2013/12/24 1:11 AM,2013-12-24,2013-12-23 22:11:00 UTC,Nairobi,,"Masai Mara National Reserve, Kenya",-1.2482106,35.0119668,617,,,,617,,open,false,,,Tüpfelhyäne,Crocuta crocuta,Spotted Hyena,Mammalia,41886
159629418,5f7bb379-0b39-42d6-90f6-0e41931bd752,2023-03-19 22:30:29+08:00,2023-03-19,2023-03-19 14:30:29 UTC,Nairobi,"","Tsavo East, Voi, KE-TT, KE",-3.2918018096,38.960644876,1169,,,,31425,obscured,obscured,true,,,East African striped Hyena,Hyaena hyaena dubbah,East African Striped Hyaena,Mammalia,1401285
160160445,53aa3b4a-5e65-4ec4-af16-ad7d7db2db77,2023/05/06 6:08 PM,2023-05-06,2023-05-06 15:08:00 UTC,Nairobi,"","Lolgorian, Kenya",-1.3810888889,35.0049083333,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
160160449,1d07438f-1f37-44a6-873c-80621a811efb,2023/05/06 6:09 PM,2023-05-06,2023-05-06 15:09:00 UTC,Nairobi,"","Lolgorian, Kenya",-1.3810888889,35.0049083333,,,,,,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
160708551,bc3801ce-d35f-4f43-aa18-bb9746daf4c1,2017/12/15 05:44,2017-12-15,2017-12-15 02:44:00 UTC,Nairobi,"",,-0.1210824067,37.8919799487,716650,,,,716650,,obscured,true,,,Tüpfelhyäne,Crocuta crocuta,Spotted Hyena,Mammalia,41886
160787017,e7ed1e15-80d9-4823-925f-5a673f097f53,2022/09/03 12:21 PM,2022-09-03,2022-09-03 09:21:00 UTC,Nairobi,,"Mara, Kenya",-1.339955092,35.0572698056,3906,,,,3906,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
161000775,28b62167-9012-4cd5-8569-901637bd87c2,2018/11/17 2:31 AM,2018-11-17,2018-11-16 23:31:00 UTC,Nairobi,,"Mara, Kenya",-1.3378531198,35.0168921678,10349,,,,10349,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
161000777,634938c6-0dc5-48ba-8269-594d4f5b067c,2018/11/17 2:29 AM,2018-11-17,2018-11-16 23:29:00 UTC,Nairobi,,"Mara, Kenya",-1.3378531198,35.0168921678,10349,,,,10349,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
162267729,a2116e4d-072d-44c9-ad81-13021632824a,2023/04/14 11:39 AM,2023-04-14,2023-04-14 08:39:00 UTC,Nairobi,"",Kenya,-2.7848019,38.8173558,212,,,,212,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
162270105,cdbff8a4-f498-4cf3-9169-cf2772f72028,2023/04/19 12:04 PM,2023-04-19,2023-04-19 09:04:00 UTC,Nairobi,"","Mara, Kenya",-1.5293132333,35.1696295547,31,,,,31,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
162274917,6f201d85-cb8c-400b-8f00-486b572f9f01,2023-05-18 08:02:15+03:00,2023-05-18,2023-05-18 05:02:15 UTC,Nairobi,"","Amboseli National Park, Kajiado, Kajiado, KE",-2.6707869,37.291614,28,,,,28,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
163428358,ded9ca2b-0177-4476-b04d-06cd9c58f778,2022-07-14 05:57:10+01:00,2022-07-14,2022-07-14 04:57:10 UTC,Nairobi,"","Maasai Mara National Reserve, Narok, Narok, KE",-1.4570279031,35.1295115384,11677,,,,11677,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
164639524,00e324b1-fad2-4561-bf2f-d8fa3d8917f0,2022-09-13 05:47:15+03:00,2022-09-13,2022-09-13 02:47:15 UTC,Nairobi,"","Tsavo East National Park, Voi, Taita Taveta, KE",-3.3451039575,38.56657895,51,,,,51,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
164794589,f190e116-6821-4221-a99c-98ee43641f96,2022/04/27 5:09 PM,2022-04-27,2022-04-27 14:09:00 UTC,Nairobi,,"Lolgorian, Κένυα",-1.4870312226,35.0287037865,488,,,,488,,open,false,,,Tüpfelhyäne,Crocuta crocuta,Spotted Hyena,Mammalia,41886
166370860,1f6c39e4-8143-45d3-a77d-2c2968bd71a0,2007/08/16 7:19 AM,2007-08-16,2007-08-16 04:19:00 UTC,Nairobi,,"Baruti East, Nakuru, Kenya",-0.3463807383,36.0636207968,15,,,,15,,open,false,,,Spotted Hyena,Crocuta crocuta,Spotted Hyena,Mammalia,41886
