observed_on_string,observed_on,time_observed_at,time_zone,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2024/10/09 3:43 AM,2024-10-09,2024-10-09 00:43:00 UTC,Nairobi,"Nakuru, KE",-0.539551504,36.1624524955,11323,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/09 3:43 AM,2024-10-09,2024-10-09 00:43:00 UTC,Nairobi,"Nakuru, KE",-0.4214294354,36.1194713337,11323,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/09 3:43 AM,2024-10-09,2024-10-09 00:43:00 UTC,Nairobi,"Nakuru, KE",-0.4463861191,36.093114502,11323,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/09 3:45 AM,2024-10-09,2024-10-09 00:45:00 UTC,Nairobi,"Nakuru, KE",-0.5439524563,36.0368891776,11323,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-11-03 12:32:07+03:00,2024-11-03,2024-11-03 09:32:07 UTC,Nairobi,Kenya,-1.3313215045,36.9372629638,72,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/12 12:37 AM,2024-10-12,2024-10-11 21:37:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6418225542,37.2147049721,18420,,,,31434,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024-11-06 19:09:09,2024-11-06,2024-11-06 16:09:09 UTC,Nairobi,Kenya,-3.1028149247,38.0781325035,57220,,,,57220,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-11-08 17:51:04,2024-11-08,2024-11-08 14:51:04 UTC,Nairobi,"Narok, KE",-1.7733892839,35.0953939571,,,,,31444,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-11-05 16:39:13-06:00,2024-11-06,2024-11-05 22:39:13 UTC,Nairobi,"Narok, KE",-1.5375815643,35.1533935789,261,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-11-09 09:48:30+03:00,2024-11-09,2024-11-09 06:48:30 UTC,Nairobi,Kenya,-4.2605476299,39.5402245615,3,,,,31407,,obscured,true,,,Syncerus caffer,Syncerus caffer,African Buffalo,Mammalia,42405
2024-08-27 08:28:30,2024-08-27,2024-08-27 05:28:30 UTC,Nairobi,Kenya,-0.0879036727,37.0742601318,3,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024/10/17 2:58 PM,2024-10-17,2024-10-17 11:58:00 UTC,Nairobi,"Nakuru, KE",-0.4780395967,36.020089232,11323,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/18 3:03 PM,2024-10-18,2024-10-18 12:03:00 UTC,Nairobi,"Nakuru, KE",-0.5318261122,36.1671216359,11323,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/21 12:33 AM,2024-10-21,2024-10-20 21:33:00 UTC,Nairobi,"Narok, KE",-1.4222070433,35.1048693701,21577,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-11-14 16:34:07+03:00,2024-11-14,2024-11-14 13:34:07 UTC,Nairobi,Kenya,-0.3475466786,36.926252831,382,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-11-15 12:54:46,2024-11-15,2024-11-15 09:54:46 UTC,Nairobi,"Nakuru, KE",-0.2040733323,36.1847034882,2722,,,,31451,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2011/05/26 4:23 PM,2011-05-26,2011-05-26 13:23:00 UTC,Nairobi,Kenya,-0.3796756575,37.1386574718,2054,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2011/05/29 3:20 PM,2011-05-29,2011-05-29 12:20:00 UTC,Nairobi,"Nakuru, KE",-0.5804560732,36.0753571296,5303,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-11-16 11:31:22,2024-11-16,2024-11-16 08:31:22 UTC,Nairobi,"Nakuru, KE",-0.3955138999,36.1844604574,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-11-16 09:05:00,2024-11-16,2024-11-16 06:05:00 UTC,Nairobi,Kenya,-0.4731925737,36.7788407211,283,,,,31451,,obscured,true,gps,gps,Nyati,Syncerus caffer,African Buffalo,Mammalia,42405
2021/12/20 4:45 PM CET,2021-12-20,2021-12-20 13:45:00 UTC,Nairobi,"Narok, KE",-1.3494589173,34.8320937948,1772,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/12/20 4:42 PM CET,2021-12-20,2021-12-20 13:42:00 UTC,Nairobi,"Narok, KE",-1.3740572582,34.9135609903,1772,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2011/04/29 05:19,2011-04-29,2011-04-29 02:19:00 UTC,Nairobi,"Narok, KE",-1.4242558437,35.171500226,12039,,,,31446,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/09/13 19:15,2022-09-13,2022-09-13 16:15:00 UTC,Nairobi,"Tsavo West, Voi, KE-TT, KE",-3.0918467402,38.2859319274,4,,,,31428,,obscured,true,,,Afrikanischer Büffel,Syncerus caffer,African Buffalo,Mammalia,42405
2022/09/14 14:00,2022-09-14,2022-09-14 11:00:00 UTC,Nairobi,"Taita Taveta, KE",-3.5413816291,38.3028309424,1500,,,,31422,,obscured,true,,,Afrikanischer Büffel,Syncerus caffer,African Buffalo,Mammalia,42405
2021/08/07 2:28 PM,2021-08-07,2021-08-07 11:28:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6223340258,37.3894059372,1124,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/06/15 7:49 PM,2024-06-15,2024-06-15 16:49:00 UTC,Nairobi,Kenya,-1.26625368,36.8692034083,244,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024/06/17 9:01 PM,2024-06-17,2024-06-17 18:01:00 UTC,Nairobi,"Narok, KE",-1.532869985,35.2483955483,977,,,,31446,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024/06/19 9:36 PM,2024-06-19,2024-06-19 18:36:00 UTC,Nairobi,"Nakuru, KE",-0.3701305849,36.0201125965,11323,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024-11-23 17:25:14+03:00,2024-11-23,2024-11-23 14:25:14 UTC,Nairobi,Kenya,-4.224945472,39.4466940541,,,,,31407,,obscured,true,,,Bufalo cafro,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/28 9:36 AM,2024-10-28,2024-10-28 06:36:00 UTC,Nairobi,"Kajiado, KE",-2.7754788629,37.0740256308,,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-12-24 16:50:23+03:00,2023-12-24,2023-12-24 13:50:23 UTC,Nairobi,"Narok, KE",-1.2483600159,35.0775091195,4,,,,31447,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024/12/02 3:59 PM,2024-12-02,2024-12-02 12:59:00 UTC,Nairobi,"Narok, KE",-1.4910996506,35.0139053143,,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/29 9:56 AM,2024-10-29,2024-10-29 06:56:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7633695417,37.3623524275,,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/12/03 2:53 PM,2024-12-03,2024-12-03 11:53:00 UTC,Nairobi,"Narok, KE",-1.5544236996,35.1703146047,28301,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/27 3:24 PM,2023-05-27,2023-05-27 12:24:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7527435257,37.2758078772,,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/30 2:26 PM,2023-05-30,2023-05-30 11:26:00 UTC,Nairobi,"Narok West, KE-NR, KE",-1.5910415464,35.2226616549,,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/31 8:28 AM,2023-05-31,2023-05-31 05:28:00 UTC,Nairobi,"Narok, KE",-1.4657050382,35.065864316,,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/29 4:45 PM,2023-05-29,2023-05-29 13:45:00 UTC,Nairobi,"Nakuru, KE",-0.372024244,36.1285426403,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/30 6:11 AM,2023-05-30,2023-05-30 03:11:00 UTC,Nairobi,"Nakuru, KE",-0.5704717622,36.0120077647,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/30 6:22 AM,2023-05-30,2023-05-30 03:22:00 UTC,Nairobi,"Nakuru, KE",-0.5876297505,36.1329897326,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-12-06 14:52:16+03:00,2024-12-06,2024-12-06 11:52:16 UTC,Nairobi,"Meru, KE",0.2556836781,38.147552087,4,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/03/06 8:10 AM,2024-03-06,2024-03-06 05:10:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7214944561,37.3074730996,9284,,,,31434,obscured,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2014/08/13 2:21 AM,2014-08-13,2014-08-12 23:21:00 UTC,Nairobi,"Narok, KE",-1.3078490517,35.1436690483,40584,,,,40584,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2014/08/14 1:29 AM,2014-08-14,2014-08-13 22:29:00 UTC,Nairobi,"Narok, KE",-1.3956662378,35.1732117175,40584,,,,40584,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/12/08 12:09 PM,2024-12-08,2024-12-08 09:09:00 UTC,Nairobi,Kenya,0.2077436542,37.0538409444,61,,,,31451,,obscured,true,,,Nyati,Syncerus caffer,African Buffalo,Mammalia,42405
2024/12/09 10:12 AM,2024-12-09,2024-12-09 07:12:00 UTC,Nairobi,Kenya,0.1250428327,37.0265785124,61,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/11/24 16:20,2024-11-24,2024-11-24 13:20:00 UTC,Nairobi,"Nakuru, KE",-0.502516622,36.0802782299,31,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/11/20 09:33,2024-11-20,2024-11-20 06:33:00 UTC,Nairobi,Kenya,-0.3861010742,36.8891221878,61,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-01-02 07:13:49+03:00,2023-01-02,2023-01-02 04:13:49 UTC,Nairobi,"Nakuru, KE",-0.5523847475,36.0656703775,143,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/07 2:01 PM,2024-08-07,2024-08-07 11:01:00 UTC,Nairobi,Kenya,-1.2013443921,36.903258699,15,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/07 4:10 PM,2024-08-07,2024-08-07 13:10:00 UTC,Nairobi,Kenya,-1.2660637972,36.9697021445,145,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/07 4:01 PM,2024-08-07,2024-08-07 13:01:00 UTC,Nairobi,Kenya,-1.2034602266,36.8010738631,228,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/11/05 3:46 PM,2024-11-05,2024-11-05 12:46:00 UTC,Nairobi,"Narok, KE",-1.5927434233,35.0055149003,5714,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/11/05 12:40 PM,2024-11-05,2024-11-05 09:40:00 UTC,Nairobi,"Narok, KE",-1.5056506291,34.8789219743,212,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/11/12 1:43 PM,2024-11-12,2024-11-12 10:43:00 UTC,Nairobi,"Nakuru, KE",-0.5964217465,36.097194147,328,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/11/14 6:25 AM,2024-11-14,2024-11-14 03:25:00 UTC,Nairobi,Kenya,-0.0347292131,37.3031764056,867,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-12-18 08:40:52,2024-12-18,2024-12-18 05:40:52 UTC,Nairobi,Kenya,-2.9410776583,38.2708816025,2903,,,,31431,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/19 5:12 PM,2024-10-19,2024-10-19 14:12:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7979414251,37.2132189877,,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/19 5:01 PM,2024-10-19,2024-10-19 14:01:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7653756881,37.3120382601,,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/19 5:02 PM,2024-10-19,2024-10-19 14:02:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6736776895,37.3283287206,,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-10-15 15:27:09+03:00,2024-10-15,2024-10-15 12:27:09 UTC,Nairobi,Kenya,0.0837789651,37.067854496,4649,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2005/03/29 5:55 AM,2005-03-29,2005-03-29 02:55:00 UTC,Nairobi,Kenya,-0.2228307044,36.9481783202,949,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-12-12,2024-12-12,,Nairobi,"Kajiado South, KE-KJ, KE",-2.7082033504,37.3319649464,34958,,,,34958,,obscured,true,gps,gps,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024/08/27 01:38,2024-08-27,2024-08-26 22:38:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7929532823,37.3289746816,,,,,31434,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/02/11 1:01 PM,2024-02-11,2024-02-11 10:01:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7500197682,37.3203082737,10,,,,31434,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/02/11 2:47 PM,2024-02-11,2024-02-11 11:47:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7826151644,37.2897837443,3,,,,31434,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-10 16:45:55,2024-08-10,2024-08-10 13:45:55 UTC,Nairobi,"Narok, KE",-1.7942231446,35.2089461032,,,,,31444,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/11/22 8:06 AM,2024-11-22,2024-11-22 05:06:00 UTC,Nairobi,"Nakuru, KE",-0.3361359072,36.0377296496,3767,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/11/22 8:09 AM,2024-11-22,2024-11-22 05:09:00 UTC,Nairobi,"Nakuru, KE",-0.334823521,36.145373359,3413,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/11/22 8:55 AM,2024-11-22,2024-11-22 05:55:00 UTC,Nairobi,"Nakuru, KE",-0.3950745661,36.0969300129,4187,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/10 4:35 PM,2024-08-10,2024-08-10 13:35:00 UTC,Nairobi,"Narok, KE",-1.7780322719,35.3646035413,34,,,,31444,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/02/14 8:00 AM,2024-02-14,2024-02-14 05:00:00 UTC,Nairobi,"Nakuru, KE",-0.3534719707,36.185786326,15,,,,31451,,obscured,true,,,Syncerus caffer,Syncerus caffer,African Buffalo,Mammalia,42405
2024/02/14 9:10 AM,2024-02-14,2024-02-14 06:10:00 UTC,Nairobi,"Nakuru, KE",-0.36957322,36.1094217469,4,,,,31451,,obscured,true,,,Syncerus caffer,Syncerus caffer,African Buffalo,Mammalia,42405
2024/02/14 9:16 AM,2024-02-14,2024-02-14 06:16:00 UTC,Nairobi,"Nakuru, KE",-0.3701581382,36.1273594501,61,,,,31451,,obscured,true,,,Syncerus caffer,Syncerus caffer,African Buffalo,Mammalia,42405
2024-12-23 15:41:56,2024-12-23,2024-12-23 12:41:56 UTC,Nairobi,"Taveta, KE-TT, KE",-3.3087365641,37.8124078081,,,,,31425,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-12-22 09:44:48,2024-12-22,2024-12-22 06:44:48 UTC,Nairobi,"Tsavo West, KE-TT, KE",-3.1920454165,38.0148980944,,,,,31428,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-12-22 13:57:02,2024-12-22,2024-12-22 10:57:02 UTC,Nairobi,"Tsavo West, KE-TT, KE",-3.1013109819,38.1229626587,,,,,31428,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/02/15 7:54 AM,2024-02-15,2024-02-15 04:54:00 UTC,Nairobi,"Narok, KE",-1.7935919327,35.3270124163,12,,,,31444,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/02/15 9:35 AM,2024-02-15,2024-02-15 06:35:00 UTC,Nairobi,"Narok, KE",-1.5682320426,35.2625481855,31,,,,31446,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-12-18 08:06:25,2024-12-18,2024-12-18 05:06:25 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6494035088,37.3013395648,21226,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-12-30 08:36:32+03:00,2024-12-30,2024-12-30 05:36:32 UTC,Nairobi,"Narok, KE",-1.4571556339,35.0540220905,,,,,31446,,obscured,true,,,Búfalo Africano,Syncerus caffer,African Buffalo,Mammalia,42405
2024-12-30 17:58:51+03:00,2024-12-30,2024-12-30 14:58:51 UTC,Nairobi,"Narok, KE",-1.3523486403,34.8464982527,,,,,31447,,obscured,true,,,Búfalo Africano,Syncerus caffer,African Buffalo,Mammalia,42405
2024/12/28 3:27 PM,2024-12-28,2024-12-28 12:27:00 UTC,Nairobi,"Kajiado, KE",-2.342126191,37.2649983219,1485,,,,31438,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/12/24 10:32,2024-12-24,2024-12-24 07:32:00 UTC,Nairobi,Kenya,-1.3443886542,36.866942153,5419,,,,31447,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/12 9:04 AM,2024-08-12,2024-08-12 06:04:00 UTC,Nairobi,"Nakuru, KE",-0.2403475507,36.0339226324,81,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2013/04/02 2:36 PM,2013-04-02,2013-04-02 11:36:00 UTC,Nairobi,Kenya,-0.6141462593,36.3385373582,61,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2016/02/01 5:18 PM,2016-02-01,2016-02-01 14:18:00 UTC,Nairobi,"Narok, KE",-1.5994552342,35.1976217922,500,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021-01-03 10:39:30-05:00,2021-01-03,2021-01-03 15:39:30 UTC,Nairobi,"Narok, KE",-1.3952052657,35.5125287258,53457,,,,53457,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/12/30 4:09 PM,2024-12-30,2024-12-30 13:09:00 UTC,Nairobi,Kenya,0.0515707027,38.1035187008,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/12/31 3:43 PM,2024-12-31,2024-12-31 12:43:00 UTC,Nairobi,Kenya,0.3876763182,38.0038740037,15,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/12 09:21,2024-08-12,2024-08-12 06:21:00 UTC,Nairobi,Kenya,-0.2912877452,36.8293769861,,,,,31451,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/12 10:11,2024-08-12,2024-08-12 07:11:00 UTC,Nairobi,Kenya,-0.3946281711,36.9886708572,,,,,31451,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/12 23:37,2024-08-12,2024-08-12 20:37:00 UTC,Nairobi,Kenya,-0.2930657026,36.9971152772,,,,,31451,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2025-01-05 19:14:22+03:00,2025-01-05,2025-01-05 16:14:22 UTC,Nairobi,Kenya,-1.8284132649,36.0384745172,372,,,,31442,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2025-01-06 17:30:57,2025-01-06,2025-01-06 14:30:57 UTC,Nairobi,"Nakuru, KE",-0.7501240599,36.3101024425,,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/12 9:54 AM,2024-08-12,2024-08-12 06:54:00 UTC,Nairobi,"Nakuru, KE",-0.4089459418,36.0104576619,22,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/12 9:57 AM,2024-08-12,2024-08-12 06:57:00 UTC,Nairobi,"Nakuru, KE",-0.5700643166,36.1571221043,35,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/12 9:59 AM,2024-08-12,2024-08-12 06:59:00 UTC,Nairobi,"Nakuru, KE",-0.4041589232,36.1709093024,26,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-07-30 06:53:50+03:00,2023-07-30,2023-07-30 03:53:50 UTC,Nairobi,Kenya,-0.0200180324,37.0694093333,9339,,,,31451,,obscured,true,,,Капский буйвол,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/12 11:04 AM,2024-08-12,2024-08-12 08:04:00 UTC,Nairobi,"Nakuru, KE",-0.5218757773,36.0034064674,30,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/12/29 2:12 AM,2024-12-29,2024-12-28 23:12:00 UTC,Nairobi,Kenya,0.6904529643,36.6480584981,5264,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/13 12:05 PM,2024-08-13,2024-08-13 09:05:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7569986713,37.3449488036,62,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/13 12:33 PM,2024-08-13,2024-08-13 09:33:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6334163871,37.2575637651,151,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/09/09 7:56 AM,2023-09-09,2023-09-09 04:56:00 UTC,Nairobi,"Narok West, KE-NR, KE",-1.4298869667,35.2360319884,1953,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2025/01/14 7:27 AM,2025-01-14,2025-01-14 04:27:00 UTC,Nairobi,"Narok, KE",-1.5974498524,35.1484762441,1953,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/12/08 9:24 PM,2024-12-08,2024-12-08 18:24:00 UTC,Nairobi,"Narok, KE",-1.4548586433,34.8894290772,212,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2010/05/29 ,2010-05-29,,Nairobi,"Tsavo East, KE",-3.1988870814,38.6598770672,7813,,,,31428,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2025-01-16 17:10:53,2025-01-16,2025-01-16 14:10:53 UTC,Nairobi,"Laikipia North, KE-LK, KE",0.2329602818,36.8829025978,394,,,,31451,,obscured,true,gps,gps,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2025/01/20 8:06 AM,2025-01-20,2025-01-20 05:06:00 UTC,Nairobi,Kenya,-0.5440337941,34.3236396934,15,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2025-01-19 06:38:09,2025-01-19,2025-01-19 03:38:09 UTC,Nairobi,"Kwale, KE",-4.2268799288,39.2112441102,262,,,,31407,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2014/09/08 21:34,2014-09-08,2014-09-08 18:34:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6507048197,37.3480966615,488,,,,31434,,obscured,true,,,Капский буйвол,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
